todo-package	Agda.TypeChecking.Generalize	Renamer/typechecker	100463120	46.957
todo-package	Agda.TypeChecking.Generalize	Desugar	13219120	6.109
todo-package	Agda.TypeChecking.Generalize	Simplifier	319078416	187.026
todo-package	Agda.TypeChecking.Generalize	Specialise	154547872	70.764
todo-package	Agda.TypeChecking.Generalize	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	229660336	126.203
todo-package	Agda.TypeChecking.Generalize	Simplifier	1880070288	1248.657
todo-package	Agda.TypeChecking.Generalize	Simplifier	1320598760	749.488
todo-package	Agda.TypeChecking.Generalize	Simplifier	1281973976	796.979
todo-package	Agda.TypeChecking.Generalize	Float inwards	27392	0.011
todo-package	Agda.TypeChecking.Generalize	Called arity analysis	29104	0.008
todo-package	Agda.TypeChecking.Generalize	Simplifier	1538678136	931.456
todo-package	Agda.TypeChecking.Generalize	Demand analysis (including Boxity)	303506008	150.530
todo-package	Agda.TypeChecking.Generalize	Constructed Product Result analysis	68701296	38.678
todo-package	Agda.TypeChecking.Generalize	Worker Wrapper binds	17542512	9.460
todo-package	Agda.TypeChecking.Generalize	Simplifier	1453108328	825.386
todo-package	Agda.TypeChecking.Generalize	Exitification transformation	30544	0.013
todo-package	Agda.TypeChecking.Generalize	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	313270672	264.716
todo-package	Agda.TypeChecking.Generalize	Common sub-expression	29088	0.014
todo-package	Agda.TypeChecking.Generalize	Float inwards	27392	0.010
todo-package	Agda.TypeChecking.Generalize	Simplifier	1239090840	686.778
todo-package	Agda.TypeChecking.Generalize	Demand analysis	277109016	136.526
todo-package	Agda.TypeChecking.Generalize	CoreTidy	205083944	115.539
todo-package	Agda.TypeChecking.Generalize	CorePrep	65250640	26.122
todo-package	Agda.TypeChecking.Generalize	CoreToStg	301413576	146.890
todo-package	Agda.TypeChecking.Generalize	CodeGen	3338064424	1673.089
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Generalize.hi	WriteIface	11982792	23.533
ghc	systool	systool:as	107096	0.512
todo-package	Agda.TypeChecking.Reduce.Fast	CorePrep	13840896	6.138
todo-package	Agda.TypeChecking.Reduce.Fast	CoreToStg	62438280	33.498
todo-package	Agda.TypeChecking.Reduce.Fast	CodeGen	942726416	481.109
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Reduce/Fast.dyn_hi	WriteIface	4330880	4.779
ghc	systool	systool:touch	75024	0.152
ghc	systool	systool:as	100280	0.327
todo-package	Agda.TypeChecking.Reduce.Monad	Parser	2534760	1.344
todo-package	Agda.TypeChecking.Reduce.Monad	Renamer/typechecker	16661088	11.480
todo-package	Agda.TypeChecking.Reduce.Monad	Desugar	1479440	0.769
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	17822576	10.514
todo-package	Agda.TypeChecking.Reduce.Monad	Specialise	6196736	3.245
todo-package	Agda.TypeChecking.Reduce.Monad	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	10114336	5.865
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	56640992	29.668
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	37455936	19.982
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	11786296	5.805
todo-package	Agda.TypeChecking.Reduce.Monad	Float inwards	27968	0.012
todo-package	Agda.TypeChecking.Reduce.Monad	Called arity analysis	29712	0.010
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	51265360	24.250
todo-package	Agda.TypeChecking.Reduce.Monad	Demand analysis (including Boxity)	16299472	8.075
todo-package	Agda.TypeChecking.Reduce.Monad	Constructed Product Result analysis	2398768	1.301
